,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
257,9b7f99b4-ad2a-41b6-b7dc-8326fcf6c02a,Michèle Sauvêtre,https://play-lh.googleusercontent.com/a/ACg8ocK4TAQe7DVVG19I_RIJ5b4feglL6zXi7azlsKTs-rbF=mo,Beau rapide et abordable alors on se fait plaisir 😜,5,0,24.10.1,2024-03-18 16:56:44,,,24.10.1
258,2adf6e0d-0cf6-4bd8-be52-af0002406706,Valentin Marchand,https://play-lh.googleusercontent.com/a/ACg8ocIf6b9MpV3NyOQuDuemEtT0heHd9Wt3t67v_xMlKBpn=mo,"je me suis fait arnaquer trop facilement, application pas fiable. D'autant plus que Vinted n'a pas essayé de gérer le problème",1,1,24.10.1,2024-03-18 16:55:10,,,24.10.1
259,d5ed1902-0b25-492c-a379-7fe5c37eee55,veronique peytour,https://play-lh.googleusercontent.com/a/ACg8ocI90WJkvjISL9dqqpmv8DKg6_5t31OncqNpT7dJ29zf=mo,Merci la commande est arrivée rapidement et en plus ça sent bon le propre 😊.,5,0,24.9.2,2024-03-18 16:51:21,,,24.9.2
260,5551d814-9082-4299-8ffd-5d21640445c5,christelle lemoine,https://play-lh.googleusercontent.com/a/ACg8ocKjtVL9lBFrusaBsPB3jHNZEyeYnH4XkcOa0-qcgNag=mo,Belle experience,5,0,24.10.1,2024-03-18 16:22:00,,,24.10.1
261,ae92a1cf-efea-41d1-aadf-2687d4e8761e,Vanessa ROQUER,https://play-lh.googleusercontent.com/a/ACg8ocLu9JFhNtDdtFuJJx2paVU60Du7GirguSQ0-OQuTZcf=mo,Envoi rapide mais semelles pas propres du tout. Je suis déçue car elles étaient soi-disant neuves.,2,0,24.10.1,2024-03-18 16:09:43,,,24.10.1
262,79a45fab-fdd7-4bf8-ab9d-cf883de6922f,Bruno Rein,https://play-lh.googleusercontent.com/a/ACg8ocKz4CMGNGqoHQCQO8oEj_fAXT_wO0ZzzvbQalUz7VI=mo,très concluant,5,0,24.8.2,2024-03-18 15:52:11,,,24.8.2
263,e3af662f-f361-44f4-98a5-9877e05b972b,Un utilisateur de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Parfait,5,0,24.7.0,2024-03-18 15:48:01,,,24.7.0
264,7f2f4ce4-9b69-4615-8e91-40995ff49562,Vallée Marie-laure,https://play-lh.googleusercontent.com/a/ACg8ocIrj1CYRD0osDq0P0wsXggmCgPFrpI-REDYyEdEeE91=mo,Mes achats sont en bonnes états et conformes à mes attentes. Colis envoyé rapidement. Merci beaucoup,5,0,24.10.1,2024-03-18 15:44:33,,,24.10.1
265,f6c06331-b657-4a35-8bdb-f257e672151e,cécile gaultier,https://play-lh.googleusercontent.com/a/ACg8ocJIdH3a6tY7VXcbJ8VWr0vC-FpCz4PFQXiM--PG6NHu=mo,Parfait,5,0,24.10.1,2024-03-18 15:38:42,,,24.10.1
266,5b9dc14b-3919-44f3-9ecf-f1e2a11dc0a3,MiMi !,https://play-lh.googleusercontent.com/a/ACg8ocIFM4KpM7Yn5OxsasVfRRuCEYA5cKc1fznYfC1YcIhd=mo,Tout s'est bien passé. Colis bien emballée rien à redire.,5,0,24.9.2,2024-03-18 15:38:11,,,24.9.2
267,418d9e01-fffe-4e8b-b7f7-5bc525b55336,Pascale Mancini,https://play-lh.googleusercontent.com/a-/ALV-UjUjVBhU3oO6g9mVjPwXtVawFG2Zx_a1eoklq6zNDLyK3DI,Emballage très soigné et jeux en parfait état.,5,0,24.10.1,2024-03-18 15:34:10,,,24.10.1
268,ce0e060c-70c8-4071-8953-512b30f61500,AL Cazou,https://play-lh.googleusercontent.com/a/ACg8ocIfKjTP_KpovArGkfpv_zdl93KrXP42UlncpbxIhts=mo,"Vendeuse très sympathique, à l'écoute et honnête. Je recommande.",5,0,24.10.1,2024-03-18 15:24:43,,,24.10.1
269,2f38e146-08c7-47f7-b531-c75bd5e3851e,Marie Giraux,https://play-lh.googleusercontent.com/a/ACg8ocJS-szitDMbuNnHgVaGLx1rl9rFj1vqI7xcPmuJJxRX=mo,parfait !!,5,0,24.10.1,2024-03-18 15:17:15,,,24.10.1
270,0df7a230-9eb0-445c-9e3b-b813284509b2,Marius Sava,https://play-lh.googleusercontent.com/a/ACg8ocJVuAEjP_qScN3gZDTToL87GydRxTHktBuyhAMlxvzs=mo,👌,5,0,24.10.1,2024-03-18 14:56:25,,,24.10.1
271,231b4f7e-7021-472d-9928-91ee5d6e0294,Maite Renard,https://play-lh.googleusercontent.com/a/ACg8ocK9SMrSIYURGOrqSX3gvjv2mKXSyzR_aklsK465sEC6=mo,Sympa. rapide. jeu en bonne etat,5,0,24.10.1,2024-03-18 14:56:07,,,24.10.1
272,ddba65e6-4290-491b-8efd-f6b7712452ac,Philippe CUEVAS,https://play-lh.googleusercontent.com/a/ACg8ocJaESCDoD7ilhu_mFSfO213ew6M5Xt0tNEYVe2ejG_K=mo,Le vêtement correspond au descriptif et son état est impeccable.,5,0,24.9.2,2024-03-18 14:54:20,,,24.9.2
273,98daf27c-a18f-4039-b6b3-47adcfb428ae,Noemie Beaufils,https://play-lh.googleusercontent.com/a/ACg8ocLUOifjKZ7HosLaoR9mbWO6FpBR8Zzzwyi0Xns4ZP5Z=mo,Parfait vintie super sérieuse et merci pour les petits cadeaux,5,0,24.10.1,2024-03-18 14:53:27,,,24.10.1
274,313d71df-11cf-4c12-ae07-a01a2485df47,Pascale Bernard,https://play-lh.googleusercontent.com/a/ACg8ocLAH1S28QRuRNoMp7BiiLkuSqzKHyXDv5QdSMhri6Rx=mo,super site !,5,0,24.9.2,2024-03-18 14:50:28,,,24.9.2
275,a4067c14-49a2-4647-b21c-171eed19a8ba,greg modot,https://play-lh.googleusercontent.com/a/ACg8ocL9QmedHci7AGdkvj5XLiZeeR60RH-FDZf-Ru6VvAzu=mo,parfait,5,0,24.10.1,2024-03-18 14:37:16,,,24.10.1
276,73e5d8b4-364a-414d-9d65-85041f9d2d72,Regine Vimont,https://play-lh.googleusercontent.com/a/ACg8ocJ6wizNwopQuDQ3P55IxTyDcmu99G8fcUkmm6D3vrK0=mo,Parfait. Merci beaucoup Tout est parfait Je recommande ce vendeur.,5,0,24.10.1,2024-03-18 14:31:46,,,24.10.1
277,db118f8f-887a-4bba-86b2-b3f156fcb69e,Nadine Jonquères,https://play-lh.googleusercontent.com/a/ACg8ocKbCByQzXTospFgL5KA3XaBgEgEGHIqJ2S7r_evrEF9=mo,Bonne transaction,5,0,24.6.1,2024-03-18 14:23:55,,,24.6.1
278,e443ca94-6701-43d2-bc2d-8a4162568816,Chantal Lavocat,https://play-lh.googleusercontent.com/a/ACg8ocLuZjKyvS91f54Mk0YPM7kOAb43CTRREW-9BjEyDIZH=mo,Super,5,0,24.10.1,2024-03-18 14:21:17,,,24.10.1
279,e0efcdff-5268-49d6-b737-1e4808aa8258,Patou Swag,https://play-lh.googleusercontent.com/a-/ALV-UjU-t_hekfG9zMBX-mtgEBdC2m3ziu28iZw1imCQouoUOw,Vinted c'est magnifique comme application 😆👍,5,0,24.10.1,2024-03-18 14:08:36,,,24.10.1
280,ef2bcb34-80b8-412c-b540-ffdc506844c4,Séverine Oubaali,https://play-lh.googleusercontent.com/a/ACg8ocLrBh2HMOmLYz30gOpKf69u8TCIdAi8ZKhX-yD24xPX=mo,Satisfait,5,0,24.10.1,2024-03-18 14:06:34,,,24.10.1
281,183fa779-61b5-4d30-85e3-8e283e6f5a9e,Josy Josy,https://play-lh.googleusercontent.com/a/ACg8ocLTsIQpcqqRsf_5d5V7ybgODk3kNLjgZRtlnpZ2i9Ar=mo,Tout est parfait merci pour votre sérieux,3,0,24.8.1,2024-03-18 13:52:36,,,24.8.1
282,9b4731f3-77e9-4e5e-8bba-6156257e0ef4,elodie PRUZAN,https://play-lh.googleusercontent.com/a/ACg8ocLiLALaB6XdgDBUksSXw7b9wF22EFsf14vkSv9xMu_Y=mo,Parfait,5,0,24.10.1,2024-03-18 13:46:34,,,24.10.1
283,b3024131-ccfb-4b34-a6be-cb4dd17442a5,Kalamytie Joe,https://play-lh.googleusercontent.com/a-/ALV-UjUYzLVb4B-dLjrRGORjHDChbzEhkVtcHYDdJNFLbUWN-R4,Il manque que le fait de pouvoir vendre des lots et vinted sera parfait!,5,0,24.8.2,2024-03-18 13:34:54,,,24.8.2
284,9a95413d-d3dc-4e99-a9c7-31fd6612e76f,dalila djebaoui,https://play-lh.googleusercontent.com/a/ACg8ocLcPz6M1zhMOeeyokMI5-dSMjsNOVxfYIBap_P21B1_=mo,"Très jolie ceinture, merci",5,0,24.10.1,2024-03-18 13:27:46,,,24.10.1
285,4fb8ee6d-ee60-43dd-bdeb-8ecf3e832ec6,yoen yoen,https://play-lh.googleusercontent.com/a/ACg8ocK5dhHkefMZwybSTb0Il7RitLNK_o3V4szOMz07Ja-U=mo,Toujours des articles super intéressants le choix est large,5,0,24.10.1,2024-03-18 13:15:04,,,24.10.1
286,e5abdba5-2d19-4153-8296-7ad26de1081a,Ness Juge,https://play-lh.googleusercontent.com/a-/ALV-UjXP7XJ4Qg4UZwjd13sx-Wy7nIBpQfY3guEqWjZOr_XV_70,Merci vinted je n'ai plus le temps de faire les magasins et les prix sont super accessibles,5,0,24.10.1,2024-03-18 13:12:37,,,24.10.1
287,3b90c722-569b-46e5-813c-e9bc7ab62eea,Serge,https://play-lh.googleusercontent.com/a/ACg8ocKiFD6Bag9A-ydz9DRm4hvpVWEdxVLl_FmkR_Bd9ZTN=mo,parfait,5,0,24.6.1,2024-03-18 12:58:46,,,24.6.1
288,c605f2d0-1469-4c1e-b75b-b64b39b9dbbd,Stéphanie Taburiaux,https://play-lh.googleusercontent.com/a-/ALV-UjWjUCKve5PucM2_s9vXW7bLeqJ46BMJwHCCoGH53KU6aA,Parfait,5,0,24.10.1,2024-03-18 12:51:10,,,24.10.1
289,2e9bb106-b9da-49a3-911e-c73593aa7198,ruth peron,https://play-lh.googleusercontent.com/a-/ALV-UjWgDZYXWJZyUWnltgsISeREnktOKhb8QSkALRkmurV80g,j'aime mon sac !!,5,0,24.10.1,2024-03-18 12:48:08,,,24.10.1
290,23b05523-98b0-4d31-befb-f9719cfcc2d5,Pascale Vincens,https://play-lh.googleusercontent.com/a/ACg8ocK6ww6qpMchd64sTHz_PtrkutUAFr_ioPdtv7ZCC02b=mo,"Simplicité d'utilisation et attractive, appli recommandée",5,0,24.10.1,2024-03-18 12:46:47,,,24.10.1
291,e0efb070-1aa6-4122-af74-5d6883ee0d91,Lila Alouani,https://play-lh.googleusercontent.com/a/ACg8ocJSlRCUgUEN2kGcjLxHYczvmMtjnYzoVLFWBNvIzwSO=mo,J'ai reçu mon colis rapidement l'article est magnifique la personne qui m'a envoyé est formidable,5,0,24.10.1,2024-03-18 12:45:14,,,24.10.1
292,3e1e6c03-9215-4e55-8e34-6d17a53da5e6,Aurelie Aurelie,https://play-lh.googleusercontent.com/a-/ALV-UjVVgWvaUi2_bovGpmcD9VO9f224qwz0DGAxnKqrB05xtEw,Comme sur la photo. Bien reçue à l'heure.,4,0,24.9.2,2024-03-18 12:41:09,,,24.9.2
293,455b5825-71f3-4277-bb2e-70fa8c1d436a,Bruno Wils,https://play-lh.googleusercontent.com/a-/ALV-UjWIm5_PycYONJLdblPlW2VUMOaW3VmosN9zfB_vXy7bp7Pj,Vinted est une application très efficace et réactive. En revanche - peut-être à cause de l'usage d'algorithmes mal calibrés - elle retire des ventes sans problème et laisse galoper une armada de contrefaçons.,3,1,24.10.1,2024-03-18 12:15:11,,,24.10.1
294,f52eb868-f585-41c9-9f65-e095d1ed5c32,Josy Perillaud,https://play-lh.googleusercontent.com/a/ACg8ocJkMZUasP8aj6kC2iPbkLQaMKleGY808tZhCBbqnCJj=mo,Peu descéndre le prix,5,0,24.5.1,2024-03-18 11:52:27,,,24.5.1
295,03f3192e-d313-4c00-ae77-652e175c927c,Christian Hardy,https://play-lh.googleusercontent.com/a/ACg8ocKpmr6v_yDhTBkVdvO4i8YsjVRI3zIIsZv7xRi5jeE2=mo,"Bien reçu Mais trop petite ,dommage j espère trouver quelqu'un pour la donner Cdt",5,0,24.9.2,2024-03-18 11:51:05,,,24.9.2
296,5b9b555b-5b9b-4dda-8c98-533a7d166757,Vincent Delrue,https://play-lh.googleusercontent.com/a/ACg8ocKAc5acoWeTGLp0ywang0VNacojTwwNnu6JeYjwuVhp=mo,Articles impeccable,5,0,24.10.1,2024-03-18 11:50:50,,,24.10.1
297,4445d515-59da-4e1f-aaf9-dd64795da817,LAMU 07,https://play-lh.googleusercontent.com/a-/ALV-UjUIJ1j0n-gzYLghqfAehnGXtYTJ00SevK-XH0g5Vsp48R4,Envoi tres rapide et conforme à la description super,5,0,24.10.1,2024-03-18 11:22:49,,,24.10.1
298,9a6a8a34-9d65-45b1-b7fd-4826d1db0ce8,Estelle Valette,https://play-lh.googleusercontent.com/a-/ALV-UjVz5MB6Yr5rLuLw4Ad9hzZI5J6zOs4sMwnWcXBq2XM0qy8,Facile d'utilisation. Permet de trouver des pépites de seconde main.,5,0,24.10.1,2024-03-18 11:21:45,,,24.10.1
299,8e52f1aa-d3bf-4a7e-8962-28be0740516a,Sebastien Lefaux,https://play-lh.googleusercontent.com/a/ACg8ocI5g_Kj94jZWfbTRV-2wKUv0RjT4zH-4bQbUgiBtwM=mo,"Niquel ,merci",5,0,24.7.0,2024-03-18 11:20:47,,,24.7.0
300,31c73d0b-55a5-48b7-b52b-97c6776e25b7,Laura Renard,https://play-lh.googleusercontent.com/a/ACg8ocLwBKz6Q6HTg5EINh9uNlgrA-WyqVg2soQbCJqBuVHz=mo,"Impeccable, article conforme 👍",5,0,24.10.1,2024-03-18 11:09:31,,,24.10.1
301,3cc59238-f9c3-4e95-aab2-491c4ba4dac9,Tatiana Malet,https://play-lh.googleusercontent.com/a/ACg8ocLjuij8qg-EadMpygKG5ci_TFdwW1O_b_83BBOhTn0U=mo,Robe super belle et neuf super contente de mon achat merci beaucoup pour les petits échantillons,5,0,24.10.1,2024-03-18 10:53:50,,,24.10.1
302,ad8015b5-7a74-4388-be48-14d2982494d4,tim fifa 50,https://play-lh.googleusercontent.com/a/ACg8ocJJt_JufS5iFoQ0Xo4ENb1gfLn6kicMQpu_R-0C3zsW=mo,Parfait rapide,5,0,24.10.1,2024-03-18 10:51:30,,,24.10.1
303,93e949d1-7de0-4710-8f71-3935f582aa29,Le grand whis,https://play-lh.googleusercontent.com/a-/ALV-UjVYoWFbL97uIiuieZkGMQO7AcqFxauaOfpJXa9tz8KylMU,Plein d'annonce il y a du choix pour tous et pour vendre c'est hyper simple parfait,5,0,24.10.1,2024-03-18 10:50:32,,,24.10.1
304,b1b5ab22-9b4c-477c-bbc5-0a72f8976cb5,Nadine Guillard,https://play-lh.googleusercontent.com/a/ACg8ocJqxagcejzRsSGykRaUNuRB9jEYzW_HwyIMJm53LiH_=mo,Bien reçu merci rapide,5,0,24.10.1,2024-03-18 10:45:32,,,24.10.1
305,352bec71-61f1-481b-87cf-87ab918d8d7f,Clem Darrieu,https://play-lh.googleusercontent.com/a/ACg8ocJatBI_JyEdI3GNA5TRGk7Y-Nv-dM9rca89MfxtLgM8=mo,"Très simple d'utilisation , pratique et sécurisé . Je recommande vivement l'appli",5,0,24.10.1,2024-03-18 10:31:53,,,24.10.1
306,b198dd06-ea13-4c0a-a49f-7bf3cd6c9973,Blemus Maeva,https://play-lh.googleusercontent.com/a/ACg8ocJQtP44z_IFkX5nxXi3NLgYrT5zSHnvyzKQzzIBoy-y=mo,Parfait,5,0,24.10.1,2024-03-18 10:27:00,,,24.10.1
307,177cf8f0-e31e-4532-9a5b-0585ac86ca50,Danielle Lamour,https://play-lh.googleusercontent.com/a/ACg8ocJimogj9iJPHmv1Jlvgj0cOPSS4mkNpQWspdRqMtX8e=mo,Produit conforme à la description,5,0,24.10.1,2024-03-18 10:20:16,,,24.10.1
308,69741fc8-5a7f-4879-8b07-789e6f9eefc7,Valoche Valoche,https://play-lh.googleusercontent.com/a/ACg8ocL53F6rzdH7eP-jI1I9smJgWtg0IfsH0fh01Id-W1O9=mo,Avant j'adorais cette application mais la tellement de produit Shein ou autre ! Avec une option exclusion ca serait mieux :),2,0,24.10.1,2024-03-18 10:13:54,,,24.10.1
309,a9abc1ed-23c4-4f41-bbe2-9eaf2dc7750e,Leonie Meyrou dardonville,https://play-lh.googleusercontent.com/a/ACg8ocJMpzkajVNFJsgM2807tcRdcoxlQPBHSBhtzE0N4_CX=mo,"Moi j adore...,.",5,0,24.10.1,2024-03-18 10:12:32,,,24.10.1
310,9de0b4b9-64be-4896-a0a8-20c262b48e1a,Odette Jeandet,https://play-lh.googleusercontent.com/a/ACg8ocJWe8xf3EtBQwbDyrBI1IuNC9Pwj_RG7GHudKX8Dh7P=mo,Excellente application,5,0,24.10.1,2024-03-18 10:01:54,,,24.10.1
311,4acf41b0-b4f5-431f-81d5-2bc4388baafd,Pierrick Daumard,https://play-lh.googleusercontent.com/a/ACg8ocJxc9-aCyPRlkMJqQWBZwmCsWwpe6Yhup3wxu8Uopju=mo,Transaction et article nickel. Je recommande ce vendeur,5,0,24.10.1,2024-03-18 09:53:43,,,24.10.1
312,65c627fc-8445-49e3-8a30-9ec4167e952c,Severine Paré,https://play-lh.googleusercontent.com/a/ACg8ocKlO-zmIvKLTveFTsKsH04ZGdSwx170608Upxnm8uxz=mo,Super mais impossible de mettre mon numéro de téléphone,4,0,24.10.1,2024-03-18 09:49:40,,,24.10.1
313,7c809829-e93a-4cd4-9171-ffdb3da3dbb6,claudie lagarde,https://play-lh.googleusercontent.com/a/ACg8ocLooZzQSpqalApA32HKCttjzwgEtlpy3ZkNSrTsW5D3=mo,Parfait,5,0,24.10.1,2024-03-18 09:47:43,,,24.10.1
314,5072efe3-b646-4b38-a71c-79966511fdb4,Sophie Gavory,https://play-lh.googleusercontent.com/a/ACg8ocIAkswdcBMxO6gOpdf8uyUHF33uT7AfmVYBTwft1OvQ=mo,Très bonne expérience avec cette application et facile à utiliser. Je recommande.,5,0,24.10.1,2024-03-18 09:38:36,,,24.10.1
315,cb11c8c0-3581-4222-b3cc-a8f44e2564e2,Stephanie Py,https://play-lh.googleusercontent.com/a/ACg8ocJq6yBpzxQ9AGNGyiVCEHNfOayWM9oPvhUDDf69MAJy=mo,"Appli qui n'a pas évolué en 3 ans. La possibilité de faire des listes de favoris pour s'organiser serais un vrai plus car on ajoute 50 articles en favoris poir un événement, cela deviens compliqué de les gérer. De même, pour naviguer dans les dressings des membres, des filtres pour la tailes ou la catégorie serais bien. Et aussi que les messages liés aux achat soient dans un onglet specifique car quand on a plusieurs conversation, on a du mal a suivre les envois.",1,0,,2024-03-18 09:37:56,,,
316,dec242e4-dd5f-4c6e-93f6-683ce1a11384,Christa Noel,https://play-lh.googleusercontent.com/a/ACg8ocJ4cHcL0DKl5MHcTEVAyskCcyTsPntNj13YX9VaMVlvUw=mo,Colis bien emballé et conforme. Il manque juste les chaussures en cadeau mais c'est pas grave. Reçu très rapidement et état des vêtements comme décrit Je recommande,5,0,24.10.1,2024-03-18 09:37:49,,,24.10.1
317,bfb0e040-8b26-4179-b053-1118d66efc93,Aline Hoyoux,https://play-lh.googleusercontent.com/a/ACg8ocJP7nJ3x_IZ2rVztAxGn_IFenSkm5YMLDnv4f5YOLYkhw=mo,"Facile et rapide, une première expérience comme vendeuse très agréable. A connaître!",5,0,24.10.1,2024-03-18 09:36:54,,,24.10.1
318,4687cf13-1409-4106-9c50-659ed8cdf55c,segolene debus,https://play-lh.googleusercontent.com/a-/ALV-UjWZhLYjjVwzOywszdfFiDqZ7NdZxpj1UPqMynxWzTPx8Lw,"Ça manque de filtres ! Pour les recherches mais aussi pour ordonner ses favoris ! Vraiment dommage qu'on ne puisse pas classer ses favoris parce que ça devient très vite un immense bazar. Et pour les vêtements enfant le découpage des tailles est pénible, pourquoi ne pas faire 1 seule taille a la fois ??? Au moins quand on cherche du 9 mois pas besoin d'avoir les 6, 9 et 12 mois en même...",3,17,24.10.1,2024-03-18 09:29:57,,,24.10.1
319,ee0c59d5-ea48-4fe9-8ba7-7ce99b1ecd0a,Philou Phil,https://play-lh.googleusercontent.com/a/ACg8ocKirOi2Yad3Zk2vglBrZJ0rEZYLBILeyTuNZUp_ItwO=mo,"Rapide et efficace, produit conforme. Personne réactive . Merci à vous.",5,0,24.10.1,2024-03-18 09:12:34,,,24.10.1
320,c366a73a-81ca-4217-a17c-fd4c7b315daf,Pascal DUPOUY,https://play-lh.googleusercontent.com/a-/ALV-UjXzq2as1xrPJ7TSxCKbS4QMdIyF3ZclNiaRNpDbGpTC_LI,Colis reçu sans encombre et parfaitement bien emballé. Livre en bon état et conforme à ma commande.,5,0,24.10.1,2024-03-18 08:59:20,,,24.10.1
321,ad6bb160-fc46-4b71-be45-01bc7f885c3c,Zafléau,https://play-lh.googleusercontent.com/a-/ALV-UjXl5gE-A-fXIJ2-Ab_T80H4ctn6YeSSpTTiMXIv7DRxJw,"Application qui perd de plus en plus sont essence première ""seconde main à petit prix"" avec le nombre de personnes qui vendent du presque neuf au prix du neuf pour conserver un maximum d'argent, sans parler de personnes sans gêne qui achètent dans des magasin à petit prix et revendent X2 ou X3 pour se faire une marche pour juste faire de la revente pur et dure. C'est honteux d'accepter ça sur cette application.",2,1,,2024-03-18 08:53:09,,,
322,fe3d8fcf-cbc0-4b9c-ae0f-21ebe50409fb,Laurence Chevolleau,https://play-lh.googleusercontent.com/a-/ALV-UjVvNUq-EdGyWSf7wneaKH2BV40LvDu5GNm2M7DHgAe1OVE,L'appli est facile d'utilisation et pratique.,5,0,24.10.1,2024-03-18 08:43:54,,,24.10.1
323,2ddde46d-7444-416d-8273-d6f8561138b8,overstyns valerie,https://play-lh.googleusercontent.com/a/ACg8ocK7MvM2cKSWk9SPWQeJik4M3YgBjtHTeoAuj8fzooXc=mo,Apparemment on ne peut pas vendre ce qu on veut !!! On est bloqué une semaine car j avais plusieurs bijoux avec étiquettes que j avais acheté pour moi mais vu que allergies j ai voulu revendre et ben non je ne peux pas sois disant c est pour commerce !!!!!!,1,0,24.10.1,2024-03-18 08:24:47,,,24.10.1
324,9b0b9245-9bb4-4724-a2a3-139544f1f7a4,Quentin Depasse,https://play-lh.googleusercontent.com/a/ACg8ocLZ7d5lrgZdtDt3fgFE1FEk7A3n-RZJLADArGJyZi1K=mo,"Parfait, rapide et serieux",5,0,24.10.1,2024-03-18 08:22:55,,,24.10.1
325,2cdd9966-5c43-4ef1-86ac-13dae7ac66ea,Daniela Lambreschi,https://play-lh.googleusercontent.com/a/ACg8ocJe2SxFJVK7a573r8IOumGlWMUHQgMPbZEgwKskQe6N=mo,Très belle article,4,0,24.9.2,2024-03-18 08:20:46,,,24.9.2
326,303dfb68-f6a8-4c53-a45f-15ad2a079960,dolores faelens,https://play-lh.googleusercontent.com/a/ACg8ocI8UIdjw5Rrkr3qUQOFzc19-y-GBF3QNX6YHJmpHXrI=mo,Super,5,0,24.10.1,2024-03-18 08:00:28,,,24.10.1
327,d7010774-5ef6-4353-b8cb-21a9794ebff4,Cathy Dupré,https://play-lh.googleusercontent.com/a-/ALV-UjXXIq8w2vVRv2NQC56tfZHLSQU5vkawH7ySSm7oUr91Qw,Reçu très vite merci,4,0,24.10.1,2024-03-18 07:53:09,,,24.10.1
328,f9d9770c-633b-4a46-8d8e-7a1b5b02a619,Célia Bles,https://play-lh.googleusercontent.com/a-/ALV-UjXn68bJRInJJ3PBr51gmEj8IEl5iBAi7O9awkL1DH_VElp3,"Le service clients est automatique et franchement débile. Quand on arrive à avoir un humain pour une problématique pourtant simple, 48h pour répondre et pas de seconde chance. Même James Bond a droit à l'erreur mais apparemment pas nous consommatrices J'attends deux remboursements, je pense que je ne les verrais jamais grâce à leur incompétence incomparable, bravo, j'avais eu affaire à des gens aussi malhonnêtes 💯",1,0,24.10.1,2024-03-18 07:26:05,,,24.10.1
329,558e1a8b-1712-43a0-84f0-4ab7df808551,Teddy George,https://play-lh.googleusercontent.com/a/ACg8ocI0LcrIl7CWihpnvlIYKc27MoPu5FDopLeYrssPdfrl=mo,👍,5,0,24.10.1,2024-03-18 06:14:59,,,24.10.1
330,2a976fb3-c692-4f90-893c-1686b6d48a5a,guppys,https://play-lh.googleusercontent.com/a-/ALV-UjUrUixJtjQkgqioBbnacfd46WeM704jaAB6np7mHQQJig,Très bien,5,0,24.10.1,2024-03-18 03:20:36,,,24.10.1
331,a184118d-3252-41d4-b1ad-06691d54dc74,FCKIITW andropov,https://play-lh.googleusercontent.com/a-/ALV-UjW97eHVOX2lMNh6_5SBKFc0695bYAqBucMYFMqgAlzq0Q,70 % de faux 30% de vrais même sur des articles sans verif maillot de foot à 20 que des faux à 5€ les les ensemble style ( corteiz etc ) 80% de faux des yeezy avec boîte ( et faux item stockX) avec une belle boîte qui vous fait croire à des vrai ( et même des fausse facture (nike) ou stockX ( je sais c fou) mais c la vérité et je me suis plaint du coup bannie a vie car quand j'essaie de refaire un compte après la suppression de celui bloqué ( pour ne pas être en multicompte ba non bannie a life,1,0,23.50.1,2024-03-18 00:37:47,,,23.50.1
332,5ac1ab50-d157-4757-8bc1-b846f7ec65c9,Magali Sajous,https://play-lh.googleusercontent.com/a/ACg8ocJ39AhVEwKA5JZuohzl73UxlsTTxYcNvK3rEhsusbLp=mo,Envoi rapide et produit correspondant au descriptif,5,0,24.10.1,2024-03-17 22:47:06,,,24.10.1
333,9152a98e-d5e9-48b6-9e97-dd75624357bd,Stay True 40,https://play-lh.googleusercontent.com/a-/ALV-UjW8aAXc5-g8Q0-6ozBNF2BYmU24C4SmKlVYIJ01ZEjyo5k,"Tout est ok, Super,Merci;)!!!",5,0,24.10.1,2024-03-17 22:36:55,,,24.10.1
334,ccb565d6-10d0-4eca-9c58-0ca39fcc03de,Marie Hélène Gonzalez,https://play-lh.googleusercontent.com/a/ACg8ocKvM6frhr5jbr67mY0Ms3PXSFtbMOERJGnkKPajA--E=mo,Envoie rapide bonne communication .article conforme au descriptif,5,0,24.10.1,2024-03-17 22:11:31,,,24.10.1
335,f4872219-78ec-4321-96c8-6409623498f0,Kaopaibool Nareenush,https://play-lh.googleusercontent.com/a/ACg8ocLHcLARhtvgdrMTvZGU228jWQm0DTxAyLPnZo8mZHZ0=mo,Parfait,5,0,,2024-03-17 22:09:39,,,
336,6b3a49a4-c017-436a-83af-b2f0ca11d5fd,Tresy Debby,https://play-lh.googleusercontent.com/a-/ALV-UjWLu29RVS2kXObs8CFsvn1YF6TkFKYzTx32xivIpQ99NR0,bonne appli mais quand il y a un problème et qu'on retourne. ont retourné tous les articles de la commande et en plus de sa le remboursement comprend le prix des articles donc le prix d'envoi lui et perdu et au final ont a rien c'est pas très cool.,3,0,24.10.1,2024-03-17 20:57:02,,,24.10.1
337,53cf85ee-992d-4329-89d8-908472ecbd91,Natsu,https://play-lh.googleusercontent.com/a-/ALV-UjXWuogrBdXYvr_nx8haiXUTiq--PkM4JORl-cIDegQE3A,"L'appli est génial! Seul petit truc qu'ils pourraient rajouter: pourvoir réagir au messages, comme sur insta ou WhatsApp!",5,0,24.10.1,2024-03-17 20:45:32,,,24.10.1
338,81a2ec0c-382c-40d1-8651-029cb030a0a4,Valerie Hamel,https://play-lh.googleusercontent.com/a/ACg8ocJVWTPTuYRwase7_gc3x2-2lqJcFgMzLSz0aCr0lBwu=mo,Super lien,5,0,24.10.1,2024-03-17 20:42:45,,,24.10.1
